symbol,price,epoch,timestamp
R_100,695.01,1774919918,2026-03-31T03:18:38
R_100,694.69,1774919920,2026-03-31T03:18:40
R_100,694.56,1774919922,2026-03-31T03:18:42
R_100,694.65,1774919924,2026-03-31T03:18:44
R_100,694.75,1774919926,2026-03-31T03:18:46
R_100,694.6,1774919928,2026-03-31T03:18:48
R_100,694.65,1774919930,2026-03-31T03:18:50
R_100,694.74,1774919932,2026-03-31T03:18:52
R_100,694.82,1774919934,2026-03-31T03:18:54
R_100,694.72,1774919936,2026-03-31T03:18:56
R_100,694.78,1774919938,2026-03-31T03:18:58
R_100,694.86,1774919940,2026-03-31T03:19:00
R_100,694.8,1774919942,2026-03-31T03:19:02
R_100,695.03,1774919944,2026-03-31T03:19:04
R_100,695.09,1774919946,2026-03-31T03:19:06
R_100,695.43,1774919948,2026-03-31T03:19:08
R_100,695.65,1774919950,2026-03-31T03:19:10
R_100,695.44,1774919952,2026-03-31T03:19:12
R_100,695.31,1774919954,2026-03-31T03:19:14
R_100,695.26,1774919956,2026-03-31T03:19:16
R_100,695.25,1774919958,2026-03-31T03:19:18
R_100,695.29,1774919960,2026-03-31T03:19:20
R_100,695.3,1774919962,2026-03-31T03:19:22
R_100,695.35,1774919964,2026-03-31T03:19:24
R_100,695.63,1774919966,2026-03-31T03:19:26
R_100,695.38,1774919968,2026-03-31T03:19:28
R_100,695.64,1774919970,2026-03-31T03:19:30
R_100,695.66,1774919972,2026-03-31T03:19:32
R_100,695.61,1774919974,2026-03-31T03:19:34
R_100,695.8,1774919976,2026-03-31T03:19:36
R_100,695.67,1774919978,2026-03-31T03:19:38
R_100,695.59,1774919980,2026-03-31T03:19:40
R_100,695.66,1774919982,2026-03-31T03:19:42
R_100,695.64,1774919984,2026-03-31T03:19:44
R_100,695.56,1774919986,2026-03-31T03:19:46
R_100,695.64,1774919988,2026-03-31T03:19:48
R_100,695.67,1774919990,2026-03-31T03:19:50
R_100,695.89,1774919992,2026-03-31T03:19:52
R_100,695.59,1774919994,2026-03-31T03:19:54
R_100,695.74,1774919996,2026-03-31T03:19:56
R_100,695.69,1774919998,2026-03-31T03:19:58
R_100,695.74,1774920000,2026-03-31T03:20:00
R_100,695.66,1774920002,2026-03-31T03:20:02
R_100,695.82,1774920004,2026-03-31T03:20:04
R_100,695.5,1774920006,2026-03-31T03:20:06
R_100,695.39,1774920008,2026-03-31T03:20:08
R_100,695.5,1774920010,2026-03-31T03:20:10
R_100,695.28,1774920012,2026-03-31T03:20:12
R_100,695.23,1774920014,2026-03-31T03:20:14
R_100,695.45,1774920016,2026-03-31T03:20:16
R_100,695.39,1774920018,2026-03-31T03:20:18
R_100,695.36,1774920020,2026-03-31T03:20:20
R_100,695.5,1774920022,2026-03-31T03:20:22
R_100,695.27,1774920024,2026-03-31T03:20:24
R_100,695.37,1774920026,2026-03-31T03:20:26
R_100,695.34,1774920028,2026-03-31T03:20:28
R_100,695.54,1774920030,2026-03-31T03:20:30
R_100,695.59,1774920032,2026-03-31T03:20:32
R_100,695.79,1774920034,2026-03-31T03:20:34
R_100,695.62,1774920036,2026-03-31T03:20:36
R_100,695.7,1774920038,2026-03-31T03:20:38
R_100,695.85,1774920040,2026-03-31T03:20:40
R_100,695.95,1774920042,2026-03-31T03:20:42
R_100,696.17,1774920044,2026-03-31T03:20:44
R_100,696.45,1774920046,2026-03-31T03:20:46
R_100,696.72,1774920048,2026-03-31T03:20:48
R_100,696.71,1774920050,2026-03-31T03:20:50
R_100,696.63,1774920052,2026-03-31T03:20:52
R_100,696.45,1774920054,2026-03-31T03:20:54
R_100,696.88,1774920056,2026-03-31T03:20:56
R_100,696.86,1774920058,2026-03-31T03:20:58
R_100,696.99,1774920060,2026-03-31T03:21:00
R_100,697.18,1774920062,2026-03-31T03:21:02
R_100,697.24,1774920064,2026-03-31T03:21:04
R_100,697.07,1774920066,2026-03-31T03:21:06
R_100,697.03,1774920068,2026-03-31T03:21:08
R_100,696.95,1774920070,2026-03-31T03:21:10
R_100,696.85,1774920072,2026-03-31T03:21:12
R_100,696.91,1774920074,2026-03-31T03:21:14
R_100,696.8,1774920076,2026-03-31T03:21:16
R_100,696.74,1774920078,2026-03-31T03:21:18
R_100,696.39,1774920080,2026-03-31T03:21:20
R_100,696.42,1774920082,2026-03-31T03:21:22
R_100,696.42,1774920084,2026-03-31T03:21:24
R_100,696.51,1774920086,2026-03-31T03:21:26
R_100,696.35,1774920088,2026-03-31T03:21:28
R_100,696.05,1774920090,2026-03-31T03:21:30
R_100,696.19,1774920092,2026-03-31T03:21:32
R_100,696.28,1774920094,2026-03-31T03:21:34
R_100,696.28,1774920096,2026-03-31T03:21:36
R_100,696.41,1774920098,2026-03-31T03:21:38
R_100,696.18,1774920100,2026-03-31T03:21:40
R_100,695.83,1774920102,2026-03-31T03:21:42
R_100,695.77,1774920104,2026-03-31T03:21:44
R_100,696.07,1774920106,2026-03-31T03:21:46
R_100,695.74,1774920108,2026-03-31T03:21:48
R_100,695.82,1774920110,2026-03-31T03:21:50
R_100,695.62,1774920112,2026-03-31T03:21:52
R_100,695.77,1774920114,2026-03-31T03:21:54
R_100,695.97,1774920116,2026-03-31T03:21:56
R_100,696.01,1774920118,2026-03-31T03:21:58
R_100,695.59,1774920120,2026-03-31T03:22:00
R_100,695.69,1774920122,2026-03-31T03:22:02
R_100,695.83,1774920124,2026-03-31T03:22:04
R_100,696.11,1774920126,2026-03-31T03:22:06
R_100,695.97,1774920128,2026-03-31T03:22:08
R_100,695.95,1774920130,2026-03-31T03:22:10
R_100,696.17,1774920132,2026-03-31T03:22:12
R_100,696.17,1774920134,2026-03-31T03:22:14
R_100,696.1,1774920136,2026-03-31T03:22:16
R_100,696.29,1774920138,2026-03-31T03:22:18
R_100,696.28,1774920140,2026-03-31T03:22:20
R_100,696.29,1774920142,2026-03-31T03:22:22
R_100,696.45,1774920144,2026-03-31T03:22:24
R_100,696.36,1774920146,2026-03-31T03:22:26
R_100,696.35,1774920148,2026-03-31T03:22:28
R_100,696.58,1774920150,2026-03-31T03:22:30
R_100,696.7,1774920152,2026-03-31T03:22:32
R_100,696.48,1774920154,2026-03-31T03:22:34
R_100,696.72,1774920156,2026-03-31T03:22:36
R_100,696.48,1774920158,2026-03-31T03:22:38
R_100,696.62,1774920160,2026-03-31T03:22:40
R_100,696.59,1774920162,2026-03-31T03:22:42
R_100,696.65,1774920164,2026-03-31T03:22:44
R_100,696.54,1774920166,2026-03-31T03:22:46
R_100,696.46,1774920168,2026-03-31T03:22:48
R_100,696.57,1774920170,2026-03-31T03:22:50
R_100,696.54,1774920172,2026-03-31T03:22:52
R_100,696.36,1774920174,2026-03-31T03:22:54
R_100,696.45,1774920176,2026-03-31T03:22:56
R_100,696.43,1774920178,2026-03-31T03:22:58
R_100,696.13,1774920180,2026-03-31T03:23:00
R_100,696.15,1774920182,2026-03-31T03:23:02
R_100,695.93,1774920184,2026-03-31T03:23:04
R_100,695.85,1774920186,2026-03-31T03:23:06
R_100,696.04,1774920188,2026-03-31T03:23:08
R_100,696.14,1774920190,2026-03-31T03:23:10
R_100,696.48,1774920192,2026-03-31T03:23:12
R_100,696.75,1774920194,2026-03-31T03:23:14
R_100,696.79,1774920196,2026-03-31T03:23:16
R_100,696.91,1774920198,2026-03-31T03:23:18
R_100,697.06,1774920200,2026-03-31T03:23:20
R_100,697.11,1774920202,2026-03-31T03:23:22
R_100,697.08,1774920204,2026-03-31T03:23:24
R_100,697.29,1774920206,2026-03-31T03:23:26
R_100,697.2,1774920208,2026-03-31T03:23:28
R_100,696.97,1774920210,2026-03-31T03:23:30
R_100,696.87,1774920212,2026-03-31T03:23:32
R_100,696.93,1774920214,2026-03-31T03:23:34
R_100,696.62,1774920216,2026-03-31T03:23:36
R_100,696.18,1774920218,2026-03-31T03:23:38
R_100,696.41,1774920220,2026-03-31T03:23:40
R_100,696.32,1774920222,2026-03-31T03:23:42
R_100,696.4,1774920224,2026-03-31T03:23:44
R_100,696.38,1774920226,2026-03-31T03:23:46
R_100,696.26,1774920228,2026-03-31T03:23:48
R_100,696.41,1774920230,2026-03-31T03:23:50
R_100,696.31,1774920232,2026-03-31T03:23:52
R_100,696.34,1774920234,2026-03-31T03:23:54
R_100,696.33,1774920236,2026-03-31T03:23:56
R_100,696.4,1774920238,2026-03-31T03:23:58
R_100,696.55,1774920240,2026-03-31T03:24:00
R_100,696.46,1774920242,2026-03-31T03:24:02
R_100,696.6,1774920244,2026-03-31T03:24:04
R_100,696.73,1774920246,2026-03-31T03:24:06
R_100,696.33,1774920248,2026-03-31T03:24:08
R_100,696.31,1774920250,2026-03-31T03:24:10
R_100,696.31,1774920252,2026-03-31T03:24:12
R_100,696.13,1774920254,2026-03-31T03:24:14
R_100,696.2,1774920256,2026-03-31T03:24:16
R_100,696.31,1774920258,2026-03-31T03:24:18
R_100,696.28,1774920260,2026-03-31T03:24:20
R_100,696.21,1774920262,2026-03-31T03:24:22
R_100,696.17,1774920264,2026-03-31T03:24:24
R_100,696.06,1774920266,2026-03-31T03:24:26
R_100,696.1,1774920268,2026-03-31T03:24:28
R_100,696.25,1774920270,2026-03-31T03:24:30
R_100,696.06,1774920272,2026-03-31T03:24:32
R_100,696.18,1774920274,2026-03-31T03:24:34
R_100,696.08,1774920276,2026-03-31T03:24:36
R_100,696.5,1774920278,2026-03-31T03:24:38
R_100,696.42,1774920280,2026-03-31T03:24:40
R_100,696.18,1774920282,2026-03-31T03:24:42
R_100,696.26,1774920284,2026-03-31T03:24:44
R_100,696.11,1774920286,2026-03-31T03:24:46
R_100,696.16,1774920288,2026-03-31T03:24:48
R_100,696.11,1774920290,2026-03-31T03:24:50
R_100,696.48,1774920292,2026-03-31T03:24:52
R_100,696.32,1774920294,2026-03-31T03:24:54
R_100,696.36,1774920296,2026-03-31T03:24:56
R_100,696.1,1774920298,2026-03-31T03:24:58
R_100,696.12,1774920300,2026-03-31T03:25:00
R_100,696.09,1774920302,2026-03-31T03:25:02
R_100,696.07,1774920304,2026-03-31T03:25:04
R_100,696.11,1774920306,2026-03-31T03:25:06
R_100,695.97,1774920308,2026-03-31T03:25:08
R_100,695.94,1774920310,2026-03-31T03:25:10
R_100,695.8,1774920312,2026-03-31T03:25:12
R_100,695.79,1774920314,2026-03-31T03:25:14
R_100,695.59,1774920316,2026-03-31T03:25:16
R_100,695.47,1774920318,2026-03-31T03:25:18
R_100,695.57,1774920320,2026-03-31T03:25:20
R_100,695.7,1774920322,2026-03-31T03:25:22
R_100,695.6,1774920324,2026-03-31T03:25:24
R_100,695.5,1774920326,2026-03-31T03:25:26
R_100,695.23,1774920328,2026-03-31T03:25:28
R_100,695.06,1774920330,2026-03-31T03:25:30
R_100,695.06,1774920332,2026-03-31T03:25:32
R_100,694.81,1774920334,2026-03-31T03:25:34
R_100,695.17,1774920336,2026-03-31T03:25:36
R_100,695.22,1774920338,2026-03-31T03:25:38
R_100,695.37,1774920340,2026-03-31T03:25:40
R_100,695.57,1774920342,2026-03-31T03:25:42
R_100,695.61,1774920344,2026-03-31T03:25:44
R_100,695.49,1774920346,2026-03-31T03:25:46
R_100,695.53,1774920348,2026-03-31T03:25:48
R_100,695.67,1774920350,2026-03-31T03:25:50
R_100,695.78,1774920352,2026-03-31T03:25:52
R_100,695.55,1774920354,2026-03-31T03:25:54
R_100,695.48,1774920356,2026-03-31T03:25:56
R_100,695.49,1774920358,2026-03-31T03:25:58
R_100,695.52,1774920360,2026-03-31T03:26:00
R_100,695.45,1774920362,2026-03-31T03:26:02
R_100,695.29,1774920364,2026-03-31T03:26:04
R_100,695.04,1774920366,2026-03-31T03:26:06
R_100,694.85,1774920368,2026-03-31T03:26:08
R_100,694.81,1774920370,2026-03-31T03:26:10
R_100,694.88,1774920372,2026-03-31T03:26:12
R_100,694.99,1774920374,2026-03-31T03:26:14
R_100,695.17,1774920376,2026-03-31T03:26:16
R_100,695.24,1774920378,2026-03-31T03:26:18
R_100,695.13,1774920380,2026-03-31T03:26:20
R_100,694.96,1774920382,2026-03-31T03:26:22
R_100,694.76,1774920384,2026-03-31T03:26:24
R_100,694.89,1774920386,2026-03-31T03:26:26
R_100,695.03,1774920388,2026-03-31T03:26:28
R_100,694.72,1774920390,2026-03-31T03:26:30
R_100,694.39,1774920392,2026-03-31T03:26:32
R_100,694.1,1774920394,2026-03-31T03:26:34
R_100,694.22,1774920396,2026-03-31T03:26:36
R_100,694.18,1774920398,2026-03-31T03:26:38
R_100,694.5,1774920400,2026-03-31T03:26:40
R_100,694.53,1774920402,2026-03-31T03:26:42
R_100,694.73,1774920404,2026-03-31T03:26:44
R_100,694.59,1774920406,2026-03-31T03:26:46
R_100,694.52,1774920408,2026-03-31T03:26:48
R_100,694.14,1774920410,2026-03-31T03:26:50
R_100,694.03,1774920412,2026-03-31T03:26:52
R_100,693.95,1774920414,2026-03-31T03:26:54
R_100,693.77,1774920416,2026-03-31T03:26:56
R_100,694.07,1774920418,2026-03-31T03:26:58
R_100,693.89,1774920420,2026-03-31T03:27:00
R_100,693.83,1774920422,2026-03-31T03:27:02
R_100,694.09,1774920424,2026-03-31T03:27:04
R_100,694.09,1774920426,2026-03-31T03:27:06
R_100,694.11,1774920428,2026-03-31T03:27:08
R_100,694.1,1774920430,2026-03-31T03:27:10
R_100,694.05,1774920432,2026-03-31T03:27:12
R_100,693.98,1774920434,2026-03-31T03:27:14
R_100,693.91,1774920436,2026-03-31T03:27:16
R_100,694.03,1774920438,2026-03-31T03:27:18
R_100,694.2,1774920440,2026-03-31T03:27:20
R_100,694.15,1774920442,2026-03-31T03:27:22
R_100,694.31,1774920444,2026-03-31T03:27:24
R_100,694.73,1774920446,2026-03-31T03:27:26
R_100,695.01,1774920448,2026-03-31T03:27:28
R_100,695.13,1774920450,2026-03-31T03:27:30
R_100,695.04,1774920452,2026-03-31T03:27:32
R_100,695.03,1774920454,2026-03-31T03:27:34
R_100,694.96,1774920456,2026-03-31T03:27:36
R_100,695.14,1774920458,2026-03-31T03:27:38
R_100,694.8,1774920460,2026-03-31T03:27:40
R_100,694.93,1774920462,2026-03-31T03:27:42
R_100,694.64,1774920464,2026-03-31T03:27:44
R_100,694.34,1774920466,2026-03-31T03:27:46
R_100,694.66,1774920468,2026-03-31T03:27:48
R_100,694.78,1774920470,2026-03-31T03:27:50
R_100,695.05,1774920472,2026-03-31T03:27:52
R_100,694.62,1774920474,2026-03-31T03:27:54
R_100,694.51,1774920476,2026-03-31T03:27:56
R_100,694.58,1774920478,2026-03-31T03:27:58
R_100,694.62,1774920480,2026-03-31T03:28:00
R_100,694.57,1774920482,2026-03-31T03:28:02
R_100,694.36,1774920484,2026-03-31T03:28:04
R_100,694.2,1774920486,2026-03-31T03:28:06
R_100,693.88,1774920488,2026-03-31T03:28:08
R_100,693.91,1774920490,2026-03-31T03:28:10
R_100,693.73,1774920492,2026-03-31T03:28:12
R_100,693.63,1774920494,2026-03-31T03:28:14
R_100,693.24,1774920496,2026-03-31T03:28:16
R_100,693.36,1774920498,2026-03-31T03:28:18
R_100,693.42,1774920500,2026-03-31T03:28:20
R_100,693.43,1774920502,2026-03-31T03:28:22
R_100,693.26,1774920504,2026-03-31T03:28:24
R_100,693.09,1774920506,2026-03-31T03:28:26
R_100,693.44,1774920508,2026-03-31T03:28:28
R_100,693.63,1774920510,2026-03-31T03:28:30
R_100,693.79,1774920512,2026-03-31T03:28:32
R_100,693.77,1774920514,2026-03-31T03:28:34
R_100,693.65,1774920516,2026-03-31T03:28:36
R_100,693.51,1774920518,2026-03-31T03:28:38
R_100,693.62,1774920520,2026-03-31T03:28:40
R_100,693.6,1774920522,2026-03-31T03:28:42
R_100,693.66,1774920524,2026-03-31T03:28:44
R_100,693.73,1774920526,2026-03-31T03:28:46
R_100,693.47,1774920528,2026-03-31T03:28:48
R_100,693.46,1774920530,2026-03-31T03:28:50
R_100,693.47,1774920532,2026-03-31T03:28:52
R_100,693.67,1774920534,2026-03-31T03:28:54
R_100,693.72,1774920536,2026-03-31T03:28:56
R_100,694.03,1774920538,2026-03-31T03:28:58
R_100,694.21,1774920540,2026-03-31T03:29:00
R_100,694.2,1774920542,2026-03-31T03:29:02
R_100,694.38,1774920544,2026-03-31T03:29:04
R_100,694.4,1774920546,2026-03-31T03:29:06
R_100,694.33,1774920548,2026-03-31T03:29:08
R_100,694.34,1774920550,2026-03-31T03:29:10
R_100,694.4,1774920552,2026-03-31T03:29:12
R_100,694.51,1774920554,2026-03-31T03:29:14
R_100,694.71,1774920556,2026-03-31T03:29:16
R_100,694.91,1774920558,2026-03-31T03:29:18
R_100,694.49,1774920560,2026-03-31T03:29:20
R_100,694.57,1774920562,2026-03-31T03:29:22
R_100,694.67,1774920564,2026-03-31T03:29:24
R_100,694.54,1774920566,2026-03-31T03:29:26
R_100,694.41,1774920568,2026-03-31T03:29:28
R_100,694.49,1774920570,2026-03-31T03:29:30
R_100,694.44,1774920572,2026-03-31T03:29:32
R_100,694.57,1774920574,2026-03-31T03:29:34
R_100,694.59,1774920576,2026-03-31T03:29:36
R_100,694.38,1774920578,2026-03-31T03:29:38
R_100,694.39,1774920580,2026-03-31T03:29:40
R_100,694.02,1774920582,2026-03-31T03:29:42
R_100,694.03,1774920584,2026-03-31T03:29:44
R_100,694.03,1774920586,2026-03-31T03:29:46
R_100,693.98,1774920588,2026-03-31T03:29:48
R_100,693.97,1774920590,2026-03-31T03:29:50
R_100,694.11,1774920592,2026-03-31T03:29:52
R_100,694.25,1774920594,2026-03-31T03:29:54
R_100,694.01,1774920596,2026-03-31T03:29:56
R_100,693.88,1774920598,2026-03-31T03:29:58
R_100,693.82,1774920600,2026-03-31T03:30:00
R_100,693.67,1774920602,2026-03-31T03:30:02
R_100,693.75,1774920604,2026-03-31T03:30:04
R_100,693.6,1774920606,2026-03-31T03:30:06
R_100,693.44,1774920608,2026-03-31T03:30:08
R_100,693.31,1774920610,2026-03-31T03:30:10
R_100,693.11,1774920612,2026-03-31T03:30:12
R_100,693.03,1774920614,2026-03-31T03:30:14
R_100,692.93,1774920616,2026-03-31T03:30:16
R_100,692.76,1774920618,2026-03-31T03:30:18
R_100,692.86,1774920620,2026-03-31T03:30:20
R_100,692.96,1774920622,2026-03-31T03:30:22
R_100,692.9,1774920624,2026-03-31T03:30:24
R_100,692.87,1774920626,2026-03-31T03:30:26
R_100,693.01,1774920628,2026-03-31T03:30:28
R_100,693.16,1774920630,2026-03-31T03:30:30
R_100,692.78,1774920632,2026-03-31T03:30:32
R_100,692.83,1774920634,2026-03-31T03:30:34
R_100,692.84,1774920636,2026-03-31T03:30:36
R_100,692.62,1774920638,2026-03-31T03:30:38
R_100,692.46,1774920640,2026-03-31T03:30:40
R_100,692.61,1774920642,2026-03-31T03:30:42
R_100,692.82,1774920644,2026-03-31T03:30:44
R_100,693.03,1774920646,2026-03-31T03:30:46
R_100,693.05,1774920648,2026-03-31T03:30:48
R_100,693.32,1774920650,2026-03-31T03:30:50
R_100,693.12,1774920652,2026-03-31T03:30:52
R_100,693.15,1774920654,2026-03-31T03:30:54
R_100,693.06,1774920656,2026-03-31T03:30:56
R_100,692.93,1774920658,2026-03-31T03:30:58
R_100,693.17,1774920660,2026-03-31T03:31:00
R_100,693.06,1774920662,2026-03-31T03:31:02
R_100,693.18,1774920664,2026-03-31T03:31:04
R_100,693.3,1774920666,2026-03-31T03:31:06
R_100,693.31,1774920668,2026-03-31T03:31:08
R_100,693.35,1774920670,2026-03-31T03:31:10
R_100,693.09,1774920672,2026-03-31T03:31:12
R_100,692.96,1774920674,2026-03-31T03:31:14
R_100,693.03,1774920676,2026-03-31T03:31:16
R_100,692.98,1774920678,2026-03-31T03:31:18
R_100,693.13,1774920680,2026-03-31T03:31:20
R_100,692.94,1774920682,2026-03-31T03:31:22
R_100,693.03,1774920684,2026-03-31T03:31:24
R_100,693.1,1774920686,2026-03-31T03:31:26
R_100,693.25,1774920688,2026-03-31T03:31:28
R_100,693.07,1774920690,2026-03-31T03:31:30
R_100,693.12,1774920692,2026-03-31T03:31:32
R_100,693.24,1774920694,2026-03-31T03:31:34
R_100,693.48,1774920696,2026-03-31T03:31:36
R_100,693.32,1774920698,2026-03-31T03:31:38
R_100,693.56,1774920700,2026-03-31T03:31:40
R_100,693.27,1774920702,2026-03-31T03:31:42
R_100,693.23,1774920704,2026-03-31T03:31:44
R_100,693.12,1774920706,2026-03-31T03:31:46
R_100,692.98,1774920708,2026-03-31T03:31:48
R_100,693.19,1774920710,2026-03-31T03:31:50
R_100,693.21,1774920712,2026-03-31T03:31:52
R_100,693.33,1774920714,2026-03-31T03:31:54
R_100,693.38,1774920716,2026-03-31T03:31:56
R_100,693.38,1774920718,2026-03-31T03:31:58
R_100,693.72,1774920720,2026-03-31T03:32:00
R_100,694.13,1774920722,2026-03-31T03:32:02
R_100,694.34,1774920724,2026-03-31T03:32:04
R_100,694.4,1774920726,2026-03-31T03:32:06
R_100,694.51,1774920734,2026-03-31T03:32:14
R_100,694.57,1774920736,2026-03-31T03:32:16
R_100,694.74,1774920738,2026-03-31T03:32:18
R_100,694.91,1774920740,2026-03-31T03:32:20
CRASH1000,5384.505,1774920645,2026-03-31T03:30:45
CRASH1000,5384.511,1774920646,2026-03-31T03:30:46
CRASH1000,5384.512,1774920647,2026-03-31T03:30:47
CRASH1000,5384.514,1774920648,2026-03-31T03:30:48
CRASH1000,5384.515,1774920649,2026-03-31T03:30:49
CRASH1000,5384.521,1774920650,2026-03-31T03:30:50
CRASH1000,5384.525,1774920651,2026-03-31T03:30:51
CRASH1000,5384.527,1774920652,2026-03-31T03:30:52
CRASH1000,5384.536,1774920653,2026-03-31T03:30:53
CRASH1000,5384.539,1774920654,2026-03-31T03:30:54
CRASH1000,5384.545,1774920655,2026-03-31T03:30:55
CRASH1000,5384.557,1774920656,2026-03-31T03:30:56
CRASH1000,5384.562,1774920657,2026-03-31T03:30:57
CRASH1000,5384.57,1774920658,2026-03-31T03:30:58
CRASH1000,5384.574,1774920659,2026-03-31T03:30:59
CRASH1000,5384.583,1774920660,2026-03-31T03:31:00
CRASH1000,5384.593,1774920661,2026-03-31T03:31:01
CRASH1000,5384.596,1774920662,2026-03-31T03:31:02
CRASH1000,5384.603,1774920663,2026-03-31T03:31:03
CRASH1000,5384.606,1774920664,2026-03-31T03:31:04
CRASH1000,5384.619,1774920665,2026-03-31T03:31:05
CRASH1000,5384.619,1774920666,2026-03-31T03:31:06
CRASH1000,5384.63,1774920667,2026-03-31T03:31:07
CRASH1000,5384.635,1774920668,2026-03-31T03:31:08
CRASH1000,5384.639,1774920669,2026-03-31T03:31:09
CRASH1000,5384.648,1774920670,2026-03-31T03:31:10
CRASH1000,5384.648,1774920671,2026-03-31T03:31:11
CRASH1000,5384.649,1774920672,2026-03-31T03:31:12
CRASH1000,5384.65,1774920673,2026-03-31T03:31:13
CRASH1000,5384.651,1774920674,2026-03-31T03:31:14
CRASH1000,5384.655,1774920675,2026-03-31T03:31:15
CRASH1000,5384.665,1774920676,2026-03-31T03:31:16
CRASH1000,5384.669,1774920677,2026-03-31T03:31:17
CRASH1000,5384.676,1774920678,2026-03-31T03:31:18
CRASH1000,5384.683,1774920679,2026-03-31T03:31:19
CRASH1000,5384.687,1774920680,2026-03-31T03:31:20
CRASH1000,5384.688,1774920681,2026-03-31T03:31:21
CRASH1000,5384.7,1774920682,2026-03-31T03:31:22
CRASH1000,5384.704,1774920683,2026-03-31T03:31:23
CRASH1000,5384.709,1774920684,2026-03-31T03:31:24
CRASH1000,5384.711,1774920685,2026-03-31T03:31:25
CRASH1000,5384.714,1774920686,2026-03-31T03:31:26
CRASH1000,5384.722,1774920687,2026-03-31T03:31:27
CRASH1000,5384.726,1774920688,2026-03-31T03:31:28
CRASH1000,5384.726,1774920689,2026-03-31T03:31:29
CRASH1000,5384.729,1774920690,2026-03-31T03:31:30
CRASH1000,5384.734,1774920691,2026-03-31T03:31:31
CRASH1000,5384.735,1774920692,2026-03-31T03:31:32
CRASH1000,5384.736,1774920693,2026-03-31T03:31:33
CRASH1000,5384.742,1774920694,2026-03-31T03:31:34
CRASH1000,5384.744,1774920695,2026-03-31T03:31:35
CRASH1000,5384.745,1774920696,2026-03-31T03:31:36
CRASH1000,5384.746,1774920697,2026-03-31T03:31:37
CRASH1000,5384.756,1774920698,2026-03-31T03:31:38
CRASH1000,5384.76,1774920699,2026-03-31T03:31:39
CRASH1000,5384.773,1774920700,2026-03-31T03:31:40
CRASH1000,5384.783,1774920701,2026-03-31T03:31:41
CRASH1000,5384.792,1774920702,2026-03-31T03:31:42
CRASH1000,5384.804,1774920703,2026-03-31T03:31:43
CRASH1000,5384.811,1774920704,2026-03-31T03:31:44
CRASH1000,5384.815,1774920705,2026-03-31T03:31:45
CRASH1000,5384.831,1774920706,2026-03-31T03:31:46
CRASH1000,5384.833,1774920707,2026-03-31T03:31:47
CRASH1000,5384.839,1774920708,2026-03-31T03:31:48
CRASH1000,5384.839,1774920709,2026-03-31T03:31:49
CRASH1000,5384.839,1774920710,2026-03-31T03:31:50
CRASH1000,5384.847,1774920711,2026-03-31T03:31:51
CRASH1000,5384.853,1774920712,2026-03-31T03:31:52
CRASH1000,5384.856,1774920713,2026-03-31T03:31:53
CRASH1000,5384.857,1774920714,2026-03-31T03:31:54
CRASH1000,5384.865,1774920715,2026-03-31T03:31:55
CRASH1000,5384.871,1774920716,2026-03-31T03:31:56
CRASH1000,5384.873,1774920717,2026-03-31T03:31:57
CRASH1000,5384.874,1774920718,2026-03-31T03:31:58
CRASH1000,5384.878,1774920719,2026-03-31T03:31:59
CRASH1000,5384.881,1774920720,2026-03-31T03:32:00
CRASH1000,5384.892,1774920721,2026-03-31T03:32:01
CRASH1000,5384.893,1774920722,2026-03-31T03:32:02
CRASH1000,5384.894,1774920723,2026-03-31T03:32:03
CRASH1000,5384.901,1774920724,2026-03-31T03:32:04
CRASH1000,5384.905,1774920725,2026-03-31T03:32:05
CRASH1000,5384.906,1774920726,2026-03-31T03:32:06
CRASH1000,5384.908,1774920727,2026-03-31T03:32:07
CRASH1000,5384.913,1774920728,2026-03-31T03:32:08
CRASH1000,5384.917,1774920729,2026-03-31T03:32:09
CRASH1000,5384.922,1774920730,2026-03-31T03:32:10
CRASH1000,5384.929,1774920731,2026-03-31T03:32:11
CRASH1000,5384.934,1774920732,2026-03-31T03:32:12
CRASH1000,5384.938,1774920733,2026-03-31T03:32:13
CRASH1000,5384.945,1774920734,2026-03-31T03:32:14
CRASH1000,5384.945,1774920735,2026-03-31T03:32:15
CRASH1000,5384.949,1774920736,2026-03-31T03:32:16
CRASH1000,5384.957,1774920737,2026-03-31T03:32:17
CRASH1000,5384.958,1774920738,2026-03-31T03:32:18
CRASH1000,5384.973,1774920739,2026-03-31T03:32:19
CRASH1000,5384.976,1774920740,2026-03-31T03:32:20
CRASH1000,5384.991,1774920741,2026-03-31T03:32:21
CRASH1000,5384.998,1774920742,2026-03-31T03:32:22
CRASH1000,5384.998,1774920743,2026-03-31T03:32:23
CRASH1000,5385.011,1774920744,2026-03-31T03:32:24
CRASH1000,5385.02,1774920745,2026-03-31T03:32:25
CRASH1000,5385.021,1774920746,2026-03-31T03:32:26
CRASH1000,5385.021,1774920747,2026-03-31T03:32:27
CRASH1000,5385.022,1774920748,2026-03-31T03:32:28
CRASH1000,5385.029,1774920749,2026-03-31T03:32:29
CRASH1000,5385.03,1774920750,2026-03-31T03:32:30
CRASH1000,5385.035,1774920751,2026-03-31T03:32:31
CRASH1000,5385.045,1774920752,2026-03-31T03:32:32
CRASH1000,5385.054,1774920753,2026-03-31T03:32:33
CRASH1000,5385.061,1774920754,2026-03-31T03:32:34
CRASH1000,5385.062,1774920755,2026-03-31T03:32:35
